fips_year,county_id,year,fold,split,held_out_state,validation_state
21141-2020,21141,2020,19,train,19,20
21143-2019,21143,2019,19,train,19,20
21157-2019,21157,2019,19,train,19,20
21157-2020,21157,2020,19,train,19,20
21157-2021,21157,2021,19,train,19,20
21167-2021,21167,2021,19,train,19,20
21169-2020,21169,2020,19,train,19,20
21177-2020,21177,2020,19,train,19,20
21183-2020,21183,2020,19,train,19,20
21211-2020,21211,2020,19,train,19,20
21213-2020,21213,2020,19,train,19,20
21215-2020,21215,2020,19,train,19,20
21219-2020,21219,2020,19,train,19,20
21221-2019,21221,2019,19,train,19,20
21221-2020,21221,2020,19,train,19,20
21221-2021,21221,2021,19,train,19,20
21223-2020,21223,2020,19,train,19,20
21225-2019,21225,2019,19,train,19,20
21225-2020,21225,2020,19,train,19,20
21225-2021,21225,2021,19,train,19,20
21225-2022,21225,2022,19,train,19,20
21227-2020,21227,2020,19,train,19,20
21229-2020,21229,2020,19,train,19,20
21233-2019,21233,2019,19,train,19,20
21233-2020,21233,2020,19,train,19,20
21233-2021,21233,2021,19,train,19,20
26005-2019,26005,2019,19,train,19,20
26005-2020,26005,2020,19,train,19,20
26007-2019,26007,2019,19,train,19,20
26007-2021,26007,2021,19,train,19,20
26011-2019,26011,2019,19,train,19,20
26011-2020,26011,2020,19,train,19,20
26015-2020,26015,2020,19,train,19,20
26021-2020,26021,2020,19,train,19,20
26021-2022,26021,2022,19,train,19,20
26023-2020,26023,2020,19,train,19,20
26023-2022,26023,2022,19,train,19,20
26025-2020,26025,2020,19,train,19,20
26027-2019,26027,2019,19,train,19,20
26027-2020,26027,2020,19,train,19,20
26027-2022,26027,2022,19,train,19,20
26037-2020,26037,2020,19,train,19,20
26045-2020,26045,2020,19,train,19,20
26049-2019,26049,2019,19,train,19,20
26049-2020,26049,2020,19,train,19,20
26051-2020,26051,2020,19,train,19,20
26059-2019,26059,2019,19,train,19,20
26059-2020,26059,2020,19,train,19,20
26059-2022,26059,2022,19,train,19,20
26063-2020,26063,2020,19,train,19,20
26065-2019,26065,2019,19,train,19,20
26065-2020,26065,2020,19,train,19,20
26067-2020,26067,2020,19,train,19,20
26069-2019,26069,2019,19,train,19,20
26069-2020,26069,2020,19,train,19,20
26069-2021,26069,2021,19,train,19,20
26075-2019,26075,2019,19,train,19,20
26075-2020,26075,2020,19,train,19,20
26077-2019,26077,2019,19,train,19,20
26077-2020,26077,2020,19,train,19,20
26081-2019,26081,2019,19,train,19,20
26081-2020,26081,2020,19,train,19,20
26087-2019,26087,2019,19,train,19,20
26087-2020,26087,2020,19,train,19,20
26091-2019,26091,2019,19,train,19,20
26091-2020,26091,2020,19,train,19,20
26099-2020,26099,2020,19,train,19,20
26105-2019,26105,2019,19,train,19,20
26105-2020,26105,2020,19,train,19,20
26107-2020,26107,2020,19,train,19,20
26109-2019,26109,2019,19,train,19,20
26109-2020,26109,2020,19,train,19,20
26115-2019,26115,2019,19,train,19,20
26115-2020,26115,2020,19,train,19,20
26117-2020,26117,2020,19,train,19,20
26121-2020,26121,2020,19,train,19,20
26123-2019,26123,2019,19,train,19,20
26123-2020,26123,2020,19,train,19,20
26127-2019,26127,2019,19,train,19,20
26127-2020,26127,2020,19,train,19,20
26129-2020,26129,2020,19,train,19,20
26139-2020,26139,2020,19,train,19,20
26141-2019,26141,2019,19,train,19,20
26141-2021,26141,2021,19,train,19,20
26151-2019,26151,2019,19,train,19,20
26151-2020,26151,2020,19,train,19,20
26157-2019,26157,2019,19,train,19,20
26157-2020,26157,2020,19,train,19,20
26159-2020,26159,2020,19,train,19,20
26161-2019,26161,2019,19,train,19,20
26161-2020,26161,2020,19,train,19,20
26165-2020,26165,2020,19,train,19,20
27001-2020,27001,2020,19,train,19,20
27005-2019,27005,2019,19,train,19,20
27005-2020,27005,2020,19,train,19,20
27005-2021,27005,2021,19,train,19,20
27007-2020,27007,2020,19,train,19,20
27007-2021,27007,2021,19,train,19,20
27011-2020,27011,2020,19,train,19,20
27011-2021,27011,2021,19,train,19,20
27013-2019,27013,2019,19,train,19,20
27013-2020,27013,2020,19,train,19,20
27013-2021,27013,2021,19,train,19,20
27015-2019,27015,2019,19,train,19,20
27015-2020,27015,2020,19,train,19,20
27015-2021,27015,2021,19,train,19,20
27019-2020,27019,2020,19,train,19,20
27023-2019,27023,2019,19,train,19,20
27023-2021,27023,2021,19,train,19,20
27025-2019,27025,2019,19,train,19,20
27025-2020,27025,2020,19,train,19,20
27027-2021,27027,2021,19,train,19,20
27029-2019,27029,2019,19,train,19,20
27029-2020,27029,2020,19,train,19,20
27029-2021,27029,2021,19,train,19,20
27033-2019,27033,2019,19,train,19,20
27033-2020,27033,2020,19,train,19,20
27033-2021,27033,2021,19,train,19,20
27035-2020,27035,2020,19,train,19,20
27035-2021,27035,2021,19,train,19,20
27037-2020,27037,2020,19,train,19,20
27039-2020,27039,2020,19,train,19,20
27041-2020,27041,2020,19,train,19,20
27041-2021,27041,2021,19,train,19,20
27043-2020,27043,2020,19,train,19,20
27043-2021,27043,2021,19,train,19,20
27043-2022,27043,2022,19,train,19,20
27045-2020,27045,2020,19,train,19,20
27045-2022,27045,2022,19,train,19,20
27047-2020,27047,2020,19,train,19,20
27047-2021,27047,2021,19,train,19,20
27047-2022,27047,2022,19,train,19,20
27049-2020,27049,2020,19,train,19,20
27049-2021,27049,2021,19,train,19,20
27051-2019,27051,2019,19,train,19,20
27051-2020,27051,2020,19,train,19,20
27051-2021,27051,2021,19,train,19,20
27053-2019,27053,2019,19,train,19,20
27053-2020,27053,2020,19,train,19,20
27055-2019,27055,2019,19,train,19,20
27055-2020,27055,2020,19,train,19,20
27055-2021,27055,2021,19,train,19,20
27055-2022,27055,2022,19,train,19,20
27057-2020,27057,2020,19,train,19,20
27057-2021,27057,2021,19,train,19,20
27059-2019,27059,2019,19,train,19,20
27059-2020,27059,2020,19,train,19,20
27063-2019,27063,2019,19,train,19,20
27063-2020,27063,2020,19,train,19,20
27063-2021,27063,2021,19,train,19,20
27063-2022,27063,2022,19,train,19,20
27067-2020,27067,2020,19,train,19,20
27069-2019,27069,2019,19,train,19,20
27069-2020,27069,2020,19,train,19,20
27079-2020,27079,2020,19,train,19,20
27079-2021,27079,2021,19,train,19,20
27081-2019,27081,2019,19,train,19,20
27081-2020,27081,2020,19,train,19,20
27081-2021,27081,2021,19,train,19,20
27083-2019,27083,2019,19,train,19,20
27083-2020,27083,2020,19,train,19,20
27083-2021,27083,2021,19,train,19,20
27087-2020,27087,2020,19,train,19,20
27087-2021,27087,2021,19,train,19,20
27089-2019,27089,2019,19,train,19,20
27089-2020,27089,2020,19,train,19,20
27089-2021,27089,2021,19,train,19,20
27091-2022,27091,2022,19,train,19,20
27093-2019,27093,2019,19,train,19,20
27093-2020,27093,2020,19,train,19,20
27093-2021,27093,2021,19,train,19,20
27097-2019,27097,2019,19,train,19,20
27097-2020,27097,2020,19,train,19,20
27097-2021,27097,2021,19,train,19,20
27099-2020,27099,2020,19,train,19,20
27099-2022,27099,2022,19,train,19,20
27101-2019,27101,2019,19,train,19,20
27101-2020,27101,2020,19,train,19,20
27101-2021,27101,2021,19,train,19,20
27103-2019,27103,2019,19,train,19,20
27105-2019,27105,2019,19,train,19,20
27105-2020,27105,2020,19,train,19,20
27105-2021,27105,2021,19,train,19,20
27105-2022,27105,2022,19,train,19,20
27107-2020,27107,2020,19,train,19,20
27109-2020,27109,2020,19,train,19,20
27111-2019,27111,2019,19,train,19,20
27111-2020,27111,2020,19,train,19,20
27111-2021,27111,2021,19,train,19,20
27115-2019,27115,2019,19,train,19,20
27115-2020,27115,2020,19,train,19,20
27117-2021,27117,2021,19,train,19,20
27119-2020,27119,2020,19,train,19,20
27119-2021,27119,2021,19,train,19,20
27121-2019,27121,2019,19,train,19,20
27121-2020,27121,2020,19,train,19,20
27121-2021,27121,2021,19,train,19,20
27125-2020,27125,2020,19,train,19,20
27125-2021,27125,2021,19,train,19,20
27127-2019,27127,2019,19,train,19,20
27127-2020,27127,2020,19,train,19,20
27127-2021,27127,2021,19,train,19,20
27129-2019,27129,2019,19,train,19,20
27129-2020,27129,2020,19,train,19,20
27129-2021,27129,2021,19,train,19,20
27131-2020,27131,2020,19,train,19,20
27131-2021,27131,2021,19,train,19,20
27133-2019,27133,2019,19,train,19,20
27133-2020,27133,2020,19,train,19,20
27133-2021,27133,2021,19,train,19,20
27133-2022,27133,2022,19,train,19,20
27135-2019,27135,2019,19,train,19,20
27135-2020,27135,2020,19,train,19,20
27135-2021,27135,2021,19,train,19,20
27139-2020,27139,2020,19,train,19,20
27143-2019,27143,2019,19,train,19,20
27145-2019,27145,2019,19,train,19,20
27145-2020,27145,2020,19,train,19,20
27145-2021,27145,2021,19,train,19,20
27147-2020,27147,2020,19,train,19,20
27147-2021,27147,2021,19,train,19,20
27149-2019,27149,2019,19,train,19,20
27149-2020,27149,2020,19,train,19,20
27149-2021,27149,2021,19,train,19,20
27151-2019,27151,2019,19,train,19,20
27151-2020,27151,2020,19,train,19,20
27153-2019,27153,2019,19,train,19,20
27153-2020,27153,2020,19,train,19,20
27153-2021,27153,2021,19,train,19,20
27155-2020,27155,2020,19,train,19,20
27155-2021,27155,2021,19,train,19,20
27157-2020,27157,2020,19,train,19,20
27159-2019,27159,2019,19,train,19,20
27159-2020,27159,2020,19,train,19,20
27159-2021,27159,2021,19,train,19,20
27161-2020,27161,2020,19,train,19,20
27161-2021,27161,2021,19,train,19,20
27163-2019,27163,2019,19,train,19,20
27163-2020,27163,2020,19,train,19,20
27167-2020,27167,2020,19,train,19,20
27167-2021,27167,2021,19,train,19,20
27169-2019,27169,2019,19,train,19,20
27169-2020,27169,2020,19,train,19,20
27169-2021,27169,2021,19,train,19,20
27173-2019,27173,2019,19,train,19,20
27173-2020,27173,2020,19,train,19,20
29001-2019,29001,2019,19,train,19,20
29001-2020,29001,2020,19,train,19,20
29001-2021,29001,2021,19,train,19,20
29003-2020,29003,2020,19,train,19,20
29005-2020,29005,2020,19,train,19,20
29005-2022,29005,2022,19,train,19,20
29007-2020,29007,2020,19,train,19,20
29011-2019,29011,2019,19,train,19,20
29013-2019,29013,2019,19,train,19,20
29015-2020,29015,2020,19,train,19,20
29017-2019,29017,2019,19,train,19,20
29017-2020,29017,2020,19,train,19,20
29017-2021,29017,2021,19,train,19,20
29019-2020,29019,2020,19,train,19,20
29021-2020,29021,2020,19,train,19,20
29021-2021,29021,2021,19,train,19,20
29021-2022,29021,2022,19,train,19,20
29023-2019,29023,2019,19,train,19,20
29023-2020,29023,2020,19,train,19,20
29023-2021,29023,2021,19,train,19,20
29025-2021,29025,2021,19,train,19,20
29027-2020,29027,2020,19,train,19,20
29031-2020,29031,2020,19,train,19,20
29031-2021,29031,2021,19,train,19,20
29037-2020,29037,2020,19,train,19,20
29037-2021,29037,2021,19,train,19,20
29039-2019,29039,2019,19,train,19,20
29039-2021,29039,2021,19,train,19,20
29041-2020,29041,2020,19,train,19,20
29045-2020,29045,2020,19,train,19,20
29047-2020,29047,2020,19,train,19,20
29047-2021,29047,2021,19,train,19,20
29049-2019,29049,2019,19,train,19,20
29049-2020,29049,2020,19,train,19,20
29049-2021,29049,2021,19,train,19,20
29051-2020,29051,2020,19,train,19,20
29053-2020,29053,2020,19,train,19,20
29053-2021,29053,2021,19,train,19,20
29057-2019,29057,2019,19,train,19,20
29061-2020,29061,2020,19,train,19,20
29061-2021,29061,2021,19,train,19,20
29069-2019,29069,2019,19,train,19,20
29069-2020,29069,2020,19,train,19,20
29069-2021,29069,2021,19,train,19,20
29071-2020,29071,2020,19,train,19,20
29073-2020,29073,2020,19,train,19,20
29075-2020,29075,2020,19,train,19,20
29081-2020,29081,2020,19,train,19,20
29081-2021,29081,2021,19,train,19,20
29083-2021,29083,2021,19,train,19,20
29087-2020,29087,2020,19,train,19,20
29089-2020,29089,2020,19,train,19,20
29089-2021,29089,2021,19,train,19,20
29095-2019,29095,2019,19,train,19,20
29095-2020,29095,2020,19,train,19,20
29101-2021,29101,2021,19,train,19,20
29103-2020,29103,2020,19,train,19,20
29109-2020,29109,2020,19,train,19,20
29109-2021,29109,2021,19,train,19,20
29111-2020,29111,2020,19,train,19,20
29111-2022,29111,2022,19,train,19,20
29113-2020,29113,2020,19,train,19,20
29113-2022,29113,2022,19,train,19,20
29115-2020,29115,2020,19,train,19,20
29115-2021,29115,2021,19,train,19,20
29121-2020,29121,2020,19,train,19,20
29127-2019,29127,2019,19,train,19,20
29127-2020,29127,2020,19,train,19,20
29127-2021,29127,2021,19,train,19,20
29127-2022,29127,2022,19,train,19,20
29133-2019,29133,2019,19,train,19,20
29133-2020,29133,2020,19,train,19,20
29133-2021,29133,2021,19,train,19,20
29135-2020,29135,2020,19,train,19,20
29137-2020,29137,2020,19,train,19,20
29137-2021,29137,2021,19,train,19,20
29139-2020,29139,2020,19,train,19,20
29141-2019,29141,2019,19,train,19,20
29141-2020,29141,2020,19,train,19,20
29143-2019,29143,2019,19,train,19,20
29145-2019,29145,2019,19,train,19,20
29145-2020,29145,2020,19,train,19,20
29145-2021,29145,2021,19,train,19,20
29151-2020,29151,2020,19,train,19,20
29155-2020,29155,2020,19,train,19,20
29155-2021,29155,2021,19,train,19,20
29157-2020,29157,2020,19,train,19,20
29157-2021,29157,2021,19,train,19,20
29157-2022,29157,2022,19,train,19,20
29159-2020,29159,2020,19,train,19,20
29163-2020,29163,2020,19,train,19,20
29163-2022,29163,2022,19,train,19,20
29165-2019,29165,2019,19,train,19,20
29165-2020,29165,2020,19,train,19,20
29165-2021,29165,2021,19,train,19,20
29173-2019,29173,2019,19,train,19,20
29173-2020,29173,2020,19,train,19,20
29173-2022,29173,2022,19,train,19,20
29175-2020,29175,2020,19,train,19,20
29195-2020,29195,2020,19,train,19,20
29197-2022,29197,2022,19,train,19,20
29199-2020,29199,2020,19,train,19,20
29199-2022,29199,2022,19,train,19,20
29201-2019,29201,2019,19,train,19,20
29201-2020,29201,2020,19,train,19,20
29201-2021,29201,2021,19,train,19,20
29205-2020,29205,2020,19,train,19,20
29205-2021,29205,2021,19,train,19,20
29207-2019,29207,2019,19,train,19,20
29207-2020,29207,2020,19,train,19,20
29207-2021,29207,2021,19,train,19,20
29211-2020,29211,2020,19,train,19,20
29219-2020,29219,2020,19,train,19,20
29227-2020,29227,2020,19,train,19,20
29227-2021,29227,2021,19,train,19,20
29227-2022,29227,2022,19,train,19,20
31001-2019,31001,2019,19,train,19,20
31001-2020,31001,2020,19,train,19,20
31001-2022,31001,2022,19,train,19,20
31011-2019,31011,2019,19,train,19,20
31011-2022,31011,2022,19,train,19,20
31013-2019,31013,2019,19,train,19,20
31013-2020,31013,2020,19,train,19,20
31013-2021,31013,2021,19,train,19,20
31015-2020,31015,2020,19,train,19,20
31015-2022,31015,2022,19,train,19,20
31017-2020,31017,2020,19,train,19,20
31017-2021,31017,2021,19,train,19,20
31019-2019,31019,2019,19,train,19,20
31019-2020,31019,2020,19,train,19,20
31019-2022,31019,2022,19,train,19,20
31021-2019,31021,2019,19,train,19,20
31021-2022,31021,2022,19,train,19,20
31023-2019,31023,2019,19,train,19,20
31023-2020,31023,2020,19,train,19,20
31023-2022,31023,2022,19,train,19,20
31025-2019,31025,2019,19,train,19,20
31025-2020,31025,2020,19,train,19,20
31025-2022,31025,2022,19,train,19,20
31027-2021,31027,2021,19,train,19,20
31027-2022,31027,2022,19,train,19,20
31029-2019,31029,2019,19,train,19,20
31029-2020,31029,2020,19,train,19,20
31029-2021,31029,2021,19,train,19,20
31031-2021,31031,2021,19,train,19,20
31033-2020,31033,2020,19,train,19,20
31035-2019,31035,2019,19,train,19,20
31035-2020,31035,2020,19,train,19,20
31035-2022,31035,2022,19,train,19,20
31037-2019,31037,2019,19,train,19,20
31037-2020,31037,2020,19,train,19,20
31037-2022,31037,2022,19,train,19,20
31039-2022,31039,2022,19,train,19,20
31041-2019,31041,2019,19,train,19,20
31041-2020,31041,2020,19,train,19,20
31043-2020,31043,2020,19,train,19,20
31043-2021,31043,2021,19,train,19,20
31043-2022,31043,2022,19,train,19,20
31045-2020,31045,2020,19,train,19,20
31047-2019,31047,2019,19,train,19,20
31047-2020,31047,2020,19,train,19,20
31047-2022,31047,2022,19,train,19,20
31049-2019,31049,2019,19,train,19,20
31049-2020,31049,2020,19,train,19,20
31051-2020,31051,2020,19,train,19,20
31053-2019,31053,2019,19,train,19,20
31053-2020,31053,2020,19,train,19,20
31053-2022,31053,2022,19,train,19,20
31055-2019,31055,2019,19,train,19,20
31055-2020,31055,2020,19,train,19,20
31055-2022,31055,2022,19,train,19,20
31057-2020,31057,2020,19,train,19,20
31057-2021,31057,2021,19,train,19,20
31059-2019,31059,2019,19,train,19,20
31059-2020,31059,2020,19,train,19,20
31059-2022,31059,2022,19,train,19,20
31061-2019,31061,2019,19,train,19,20
31061-2020,31061,2020,19,train,19,20
31061-2021,31061,2021,19,train,19,20
31061-2022,31061,2022,19,train,19,20
31063-2019,31063,2019,19,train,19,20
31063-2020,31063,2020,19,train,19,20
31063-2021,31063,2021,19,train,19,20
31063-2022,31063,2022,19,train,19,20
31065-2019,31065,2019,19,train,19,20
31065-2020,31065,2020,19,train,19,20
31065-2021,31065,2021,19,train,19,20
31065-2022,31065,2022,19,train,19,20
31067-2019,31067,2019,19,train,19,20
31067-2020,31067,2020,19,train,19,20
31067-2022,31067,2022,19,train,19,20
31069-2020,31069,2020,19,train,19,20
31071-2019,31071,2019,19,train,19,20
31071-2020,31071,2020,19,train,19,20
31071-2021,31071,2021,19,train,19,20
31071-2022,31071,2022,19,train,19,20
31073-2020,31073,2020,19,train,19,20
31073-2021,31073,2021,19,train,19,20
31073-2022,31073,2022,19,train,19,20
31077-2019,31077,2019,19,train,19,20
31077-2020,31077,2020,19,train,19,20
31077-2021,31077,2021,19,train,19,20
31077-2022,31077,2022,19,train,19,20
31079-2019,31079,2019,19,train,19,20
31079-2022,31079,2022,19,train,19,20
31081-2019,31081,2019,19,train,19,20
31081-2022,31081,2022,19,train,19,20
31083-2019,31083,2019,19,train,19,20
31083-2020,31083,2020,19,train,19,20
31083-2021,31083,2021,19,train,19,20
31083-2022,31083,2022,19,train,19,20
31085-2019,31085,2019,19,train,19,20
31085-2020,31085,2020,19,train,19,20
31085-2021,31085,2021,19,train,19,20
31087-2020,31087,2020,19,train,19,20
31089-2019,31089,2019,19,train,19,20
31089-2020,31089,2020,19,train,19,20
31089-2022,31089,2022,19,train,19,20
31093-2019,31093,2019,19,train,19,20
31093-2020,31093,2020,19,train,19,20
31093-2021,31093,2021,19,train,19,20
31093-2022,31093,2022,19,train,19,20
31095-2019,31095,2019,19,train,19,20
31095-2020,31095,2020,19,train,19,20
31095-2022,31095,2022,19,train,19,20
31097-2020,31097,2020,19,train,19,20
31097-2022,31097,2022,19,train,19,20
31099-2019,31099,2019,19,train,19,20
31099-2020,31099,2020,19,train,19,20
31099-2022,31099,2022,19,train,19,20
31101-2020,31101,2020,19,train,19,20
31101-2021,31101,2021,19,train,19,20
31103-2020,31103,2020,19,train,19,20
31107-2020,31107,2020,19,train,19,20
31107-2021,31107,2021,19,train,19,20
31107-2022,31107,2022,19,train,19,20
31109-2019,31109,2019,19,train,19,20
31109-2020,31109,2020,19,train,19,20
31109-2022,31109,2022,19,train,19,20
31111-2019,31111,2019,19,train,19,20
31111-2020,31111,2020,19,train,19,20
31111-2021,31111,2021,19,train,19,20
31111-2022,31111,2022,19,train,19,20
31113-2019,31113,2019,19,train,19,20
31113-2020,31113,2020,19,train,19,20
31115-2020,31115,2020,19,train,19,20
31119-2022,31119,2022,19,train,19,20
31121-2019,31121,2019,19,train,19,20
31123-2019,31123,2019,19,train,19,20
31123-2020,31123,2020,19,train,19,20
31123-2021,31123,2021,19,train,19,20
31125-2019,31125,2019,19,train,19,20
31125-2020,31125,2020,19,train,19,20
31125-2022,31125,2022,19,train,19,20
31127-2020,31127,2020,19,train,19,20
31127-2022,31127,2022,19,train,19,20
31129-2020,31129,2020,19,train,19,20
31129-2022,31129,2022,19,train,19,20
31131-2019,31131,2019,19,train,19,20
31131-2020,31131,2020,19,train,19,20
31131-2022,31131,2022,19,train,19,20
31135-2019,31135,2019,19,train,19,20
31135-2020,31135,2020,19,train,19,20
31135-2021,31135,2021,19,train,19,20
31137-2019,31137,2019,19,train,19,20
31137-2020,31137,2020,19,train,19,20
31137-2021,31137,2021,19,train,19,20
31137-2022,31137,2022,19,train,19,20
31139-2020,31139,2020,19,train,19,20
31139-2021,31139,2021,19,train,19,20
31139-2022,31139,2022,19,train,19,20
31141-2019,31141,2019,19,train,19,20
31141-2020,31141,2020,19,train,19,20
31141-2021,31141,2021,19,train,19,20
31141-2022,31141,2022,19,train,19,20
31143-2020,31143,2020,19,train,19,20
31143-2022,31143,2022,19,train,19,20
31145-2019,31145,2019,19,train,19,20
31145-2020,31145,2020,19,train,19,20
31145-2021,31145,2021,19,train,19,20
31147-2020,31147,2020,19,train,19,20
31147-2022,31147,2022,19,train,19,20
31149-2019,31149,2019,19,train,19,20
31149-2020,31149,2020,19,train,19,20
31149-2021,31149,2021,19,train,19,20
31151-2019,31151,2019,19,train,19,20
31151-2020,31151,2020,19,train,19,20
31151-2022,31151,2022,19,train,19,20
31153-2020,31153,2020,19,train,19,20
31153-2022,31153,2022,19,train,19,20
31155-2019,31155,2019,19,train,19,20
